NAME,GEOIDFQ,SUMLEVEL,YEAR,METRIC,FUEL_TYPE,VALUE
Howard Township,0700000US390833652699999,070,2022,Facilities,Wind,0.0
Howard Township,0700000US390833652699999,070,2023,Facilities,Wind,0.0
Howard Township,0700000US390833652699999,070,2000,Capacity,Biofuel,0.0
Howard Township,0700000US390833652699999,070,2001,Capacity,Biofuel,0.0
Howard Township,0700000US390833652699999,070,2002,Capacity,Biofuel,0.0
Howard Township,0700000US390833652699999,070,2003,Capacity,Biofuel,0.0
Howard Township,0700000US390833652699999,070,2004,Capacity,Biofuel,0.0
Howard Township,0700000US390833652699999,070,2005,Capacity,Biofuel,0.0
Howard Township,0700000US390833652699999,070,2006,Capacity,Biofuel,0.0
Howard Township,0700000US390833652699999,070,2007,Capacity,Biofuel,0.0
Howard Township,0700000US390833652699999,070,2008,Capacity,Biofuel,0.0
Howard Township,0700000US390833652699999,070,2009,Capacity,Biofuel,0.0
Howard Township,0700000US390833652699999,070,2010,Capacity,Biofuel,0.0
Howard Township,0700000US390833652699999,070,2011,Capacity,Biofuel,0.0
Howard Township,0700000US390833652699999,070,2012,Capacity,Biofuel,0.0
Howard Township,0700000US390833652699999,070,2013,Capacity,Biofuel,0.0
Howard Township,0700000US390833652699999,070,2014,Capacity,Biofuel,0.0
Howard Township,0700000US390833652699999,070,2015,Capacity,Biofuel,0.0
Howard Township,0700000US390833652699999,070,2016,Capacity,Biofuel,0.0
Howard Township,0700000US390833652699999,070,2017,Capacity,Biofuel,0.0
Howard Township,0700000US390833652699999,070,2018,Capacity,Biofuel,0.0
Howard Township,0700000US390833652699999,070,2019,Capacity,Biofuel,0.0
Howard Township,0700000US390833652699999,070,2020,Capacity,Biofuel,0.0
Howard Township,0700000US390833652699999,070,2021,Capacity,Biofuel,0.0
Howard Township,0700000US390833652699999,070,2022,Capacity,Biofuel,0.0
Howard Township,0700000US390833652699999,070,2023,Capacity,Biofuel,0.0
Howard Township,0700000US390833652699999,070,2000,Capacity,Energy Storage,0.0
Howard Township,0700000US390833652699999,070,2001,Capacity,Energy Storage,0.0
Howard Township,0700000US390833652699999,070,2002,Capacity,Energy Storage,0.0
Howard Township,0700000US390833652699999,070,2003,Capacity,Energy Storage,0.0
Howard Township,0700000US390833652699999,070,2004,Capacity,Energy Storage,0.0
Howard Township,0700000US390833652699999,070,2005,Capacity,Energy Storage,0.0
Howard Township,0700000US390833652699999,070,2006,Capacity,Energy Storage,0.0
Howard Township,0700000US390833652699999,070,2007,Capacity,Energy Storage,0.0
Howard Township,0700000US390833652699999,070,2008,Capacity,Energy Storage,0.0
Howard Township,0700000US390833652699999,070,2009,Capacity,Energy Storage,0.0
Howard Township,0700000US390833652699999,070,2010,Capacity,Energy Storage,0.0
Howard Township,0700000US390833652699999,070,2011,Capacity,Energy Storage,0.0
Howard Township,0700000US390833652699999,070,2012,Capacity,Energy Storage,0.0
Howard Township,0700000US390833652699999,070,2013,Capacity,Energy Storage,0.0
Howard Township,0700000US390833652699999,070,2014,Capacity,Energy Storage,0.0
Howard Township,0700000US390833652699999,070,2015,Capacity,Energy Storage,0.0
Howard Township,0700000US390833652699999,070,2016,Capacity,Energy Storage,0.0
Howard Township,0700000US390833652699999,070,2017,Capacity,Energy Storage,0.0
Howard Township,0700000US390833652699999,070,2018,Capacity,Energy Storage,0.0
Howard Township,0700000US390833652699999,070,2019,Capacity,Energy Storage,0.0
Howard Township,0700000US390833652699999,070,2020,Capacity,Energy Storage,0.0
Howard Township,0700000US390833652699999,070,2021,Capacity,Energy Storage,0.0
Howard Township,0700000US390833652699999,070,2022,Capacity,Energy Storage,3.84
Howard Township,0700000US390833652699999,070,2023,Capacity,Energy Storage,3.84
Howard Township,0700000US390833652699999,070,2000,Capacity,Natural Gas/Propane,0.0
Howard Township,0700000US390833652699999,070,2001,Capacity,Natural Gas/Propane,0.0
Howard Township,0700000US390833652699999,070,2002,Capacity,Natural Gas/Propane,0.0
Howard Township,0700000US390833652699999,070,2003,Capacity,Natural Gas/Propane,0.0
Howard Township,0700000US390833652699999,070,2004,Capacity,Natural Gas/Propane,0.0
Howard Township,0700000US390833652699999,070,2005,Capacity,Natural Gas/Propane,0.0
Howard Township,0700000US390833652699999,070,2006,Capacity,Natural Gas/Propane,0.0
Howard Township,0700000US390833652699999,070,2007,Capacity,Natural Gas/Propane,0.0
Howard Township,0700000US390833652699999,070,2008,Capacity,Natural Gas/Propane,0.0
Howard Township,0700000US390833652699999,070,2009,Capacity,Natural Gas/Propane,0.0
Howard Township,0700000US390833652699999,070,2010,Capacity,Natural Gas/Propane,0.0
Howard Township,0700000US390833652699999,070,2011,Capacity,Natural Gas/Propane,0.0
Howard Township,0700000US390833652699999,070,2012,Capacity,Natural Gas/Propane,0.0
Howard Township,0700000US390833652699999,070,2013,Capacity,Natural Gas/Propane,0.0
Howard Township,0700000US390833652699999,070,2014,Capacity,Natural Gas/Propane,0.0
Howard Township,0700000US390833652699999,070,2015,Capacity,Natural Gas/Propane,0.0
Howard Township,0700000US390833652699999,070,2016,Capacity,Natural Gas/Propane,0.0
Howard Township,0700000US390833652699999,070,2017,Capacity,Natural Gas/Propane,0.0
Howard Township,0700000US390833652699999,070,2018,Capacity,Natural Gas/Propane,0.0
Howard Township,0700000US390833652699999,070,2019,Capacity,Natural Gas/Propane,0.0
Howard Township,0700000US390833652699999,070,2020,Capacity,Natural Gas/Propane,0.0
Howard Township,0700000US390833652699999,070,2021,Capacity,Natural Gas/Propane,0.0
Howard Township,0700000US390833652699999,070,2022,Capacity,Natural Gas/Propane,0.0
Howard Township,0700000US390833652699999,070,2023,Capacity,Natural Gas/Propane,0.0
Howard Township,0700000US390833652699999,070,2000,Capacity,Solar,0.0
Howard Township,0700000US390833652699999,070,2001,Capacity,Solar,0.0
Howard Township,0700000US390833652699999,070,2002,Capacity,Solar,0.0
Howard Township,0700000US390833652699999,070,2003,Capacity,Solar,0.0
Howard Township,0700000US390833652699999,070,2004,Capacity,Solar,0.0
Howard Township,0700000US390833652699999,070,2005,Capacity,Solar,0.0
Howard Township,0700000US390833652699999,070,2006,Capacity,Solar,0.0
Howard Township,0700000US390833652699999,070,2007,Capacity,Solar,0.0
Howard Township,0700000US390833652699999,070,2008,Capacity,Solar,0.0
Howard Township,0700000US390833652699999,070,2009,Capacity,Solar,0.0
Howard Township,0700000US390833652699999,070,2010,Capacity,Solar,0.0
Howard Township,0700000US390833652699999,070,2011,Capacity,Solar,0.0
Howard Township,0700000US390833652699999,070,2012,Capacity,Solar,0.0
Howard Township,0700000US390833652699999,070,2013,Capacity,Solar,0.0
Howard Township,0700000US390833652699999,070,2014,Capacity,Solar,29.0
Howard Township,0700000US390833652699999,070,2015,Capacity,Solar,0.0
Howard Township,0700000US390833652699999,070,2016,Capacity,Solar,0.0
Howard Township,0700000US390833652699999,070,2017,Capacity,Solar,0.0
Howard Township,0700000US390833652699999,070,2018,Capacity,Solar,0.0
Howard Township,0700000US390833652699999,070,2019,Capacity,Solar,0.0
Howard Township,0700000US390833652699999,070,2020,Capacity,Solar,7.6
Howard Township,0700000US390833652699999,070,2021,Capacity,Solar,0.0
Howard Township,0700000US390833652699999,070,2022,Capacity,Solar,33.3
Howard Township,0700000US390833652699999,070,2023,Capacity,Solar,42.92
Howard Township,0700000US390833652699999,070,2000,Capacity,Waste Gas,0.0
Howard Township,0700000US390833652699999,070,2001,Capacity,Waste Gas,0.0
Howard Township,0700000US390833652699999,070,2002,Capacity,Waste Gas,0.0
Howard Township,0700000US390833652699999,070,2003,Capacity,Waste Gas,0.0
Howard Township,0700000US390833652699999,070,2004,Capacity,Waste Gas,0.0
Howard Township,0700000US390833652699999,070,2005,Capacity,Waste Gas,0.0
Howard Township,0700000US390833652699999,070,2006,Capacity,Waste Gas,0.0
Howard Township,0700000US390833652699999,070,2007,Capacity,Waste Gas,0.0
Howard Township,0700000US390833652699999,070,2008,Capacity,Waste Gas,0.0
Howard Township,0700000US390833652699999,070,2009,Capacity,Waste Gas,0.0
Howard Township,0700000US390833652699999,070,2010,Capacity,Waste Gas,0.0
Howard Township,0700000US390833652699999,070,2011,Capacity,Waste Gas,0.0
Howard Township,0700000US390833652699999,070,2012,Capacity,Waste Gas,0.0
Howard Township,0700000US390833652699999,070,2013,Capacity,Waste Gas,0.0
Howard Township,0700000US390833652699999,070,2014,Capacity,Waste Gas,0.0
Howard Township,0700000US390833652699999,070,2015,Capacity,Waste Gas,0.0
Howard Township,0700000US390833652699999,070,2016,Capacity,Waste Gas,0.0
Howard Township,0700000US390833652699999,070,2017,Capacity,Waste Gas,0.0
Howard Township,0700000US390833652699999,070,2018,Capacity,Waste Gas,0.0
Howard Township,0700000US390833652699999,070,2019,Capacity,Waste Gas,0.0
Howard Township,0700000US390833652699999,070,2020,Capacity,Waste Gas,0.0
Howard Township,0700000US390833652699999,070,2021,Capacity,Waste Gas,0.0
Howard Township,0700000US390833652699999,070,2022,Capacity,Waste Gas,0.0
Howard Township,0700000US390833652699999,070,2023,Capacity,Waste Gas,0.0
Howard Township,0700000US390833652699999,070,2000,Capacity,Wind,0.0
Howard Township,0700000US390833652699999,070,2001,Capacity,Wind,0.0
Howard Township,0700000US390833652699999,070,2002,Capacity,Wind,0.0
Howard Township,0700000US390833652699999,070,2003,Capacity,Wind,0.0
Howard Township,0700000US390833652699999,070,2004,Capacity,Wind,0.0
Howard Township,0700000US390833652699999,070,2005,Capacity,Wind,0.0
Howard Township,0700000US390833652699999,070,2006,Capacity,Wind,0.0
Howard Township,0700000US390833652699999,070,2007,Capacity,Wind,0.0
Howard Township,0700000US390833652699999,070,2008,Capacity,Wind,0.0
Howard Township,0700000US390833652699999,070,2009,Capacity,Wind,0.0
Howard Township,0700000US390833652699999,070,2010,Capacity,Wind,0.0
Howard Township,0700000US390833652699999,070,2011,Capacity,Wind,0.0
Howard Township,0700000US390833652699999,070,2012,Capacity,Wind,0.0
Howard Township,0700000US390833652699999,070,2013,Capacity,Wind,0.0
Howard Township,0700000US390833652699999,070,2014,Capacity,Wind,0.0
Howard Township,0700000US390833652699999,070,2015,Capacity,Wind,0.0
Howard Township,0700000US390833652699999,070,2016,Capacity,Wind,0.0
Howard Township,0700000US390833652699999,070,2017,Capacity,Wind,0.0
Howard Township,0700000US390833652699999,070,2018,Capacity,Wind,0.0
Howard Township,0700000US390833652699999,070,2019,Capacity,Wind,0.0
Howard Township,0700000US390833652699999,070,2020,Capacity,Wind,0.0
Howard Township,0700000US390833652699999,070,2021,Capacity,Wind,0.0
Howard Township,0700000US390833652699999,070,2022,Capacity,Wind,0.0
Howard Township,0700000US390833652699999,070,2023,Capacity,Wind,0.0
Huntington Township,0700000US391413689099999,070,2000,Facilities,Biofuel,0.0
Huntington Township,0700000US391413689099999,070,2001,Facilities,Biofuel,0.0
Huntington Township,0700000US391413689099999,070,2002,Facilities,Biofuel,0.0
Huntington Township,0700000US391413689099999,070,2003,Facilities,Biofuel,0.0
Huntington Township,0700000US391413689099999,070,2004,Facilities,Biofuel,0.0
Huntington Township,0700000US391413689099999,070,2005,Facilities,Biofuel,0.0
Huntington Township,0700000US391413689099999,070,2006,Facilities,Biofuel,0.0
Huntington Township,0700000US391413689099999,070,2007,Facilities,Biofuel,0.0
Huntington Township,0700000US391413689099999,070,2008,Facilities,Biofuel,0.0
Huntington Township,0700000US391413689099999,070,2009,Facilities,Biofuel,0.0
Huntington Township,0700000US391413689099999,070,2010,Facilities,Biofuel,0.0
Huntington Township,0700000US391413689099999,070,2011,Facilities,Biofuel,0.0
Huntington Township,0700000US391413689099999,070,2012,Facilities,Biofuel,0.0
Huntington Township,0700000US391413689099999,070,2013,Facilities,Biofuel,0.0
Huntington Township,0700000US391413689099999,070,2014,Facilities,Biofuel,0.0
Huntington Township,0700000US391413689099999,070,2015,Facilities,Biofuel,0.0
Huntington Township,0700000US391413689099999,070,2016,Facilities,Biofuel,0.0
Huntington Township,0700000US391413689099999,070,2017,Facilities,Biofuel,0.0
Huntington Township,0700000US391413689099999,070,2018,Facilities,Biofuel,0.0
Huntington Township,0700000US391413689099999,070,2019,Facilities,Biofuel,0.0
Huntington Township,0700000US391413689099999,070,2020,Facilities,Biofuel,0.0
Huntington Township,0700000US391413689099999,070,2021,Facilities,Biofuel,0.0
Huntington Township,0700000US391413689099999,070,2022,Facilities,Biofuel,0.0
Huntington Township,0700000US391413689099999,070,2023,Facilities,Biofuel,0.0
Huntington Township,0700000US391413689099999,070,2000,Facilities,Energy Storage,0.0
Huntington Township,0700000US391413689099999,070,2001,Facilities,Energy Storage,0.0
Huntington Township,0700000US391413689099999,070,2002,Facilities,Energy Storage,0.0
Huntington Township,0700000US391413689099999,070,2003,Facilities,Energy Storage,0.0
Huntington Township,0700000US391413689099999,070,2004,Facilities,Energy Storage,0.0
Huntington Township,0700000US391413689099999,070,2005,Facilities,Energy Storage,0.0
Huntington Township,0700000US391413689099999,070,2006,Facilities,Energy Storage,0.0
Huntington Township,0700000US391413689099999,070,2007,Facilities,Energy Storage,0.0
Huntington Township,0700000US391413689099999,070,2008,Facilities,Energy Storage,0.0
Huntington Township,0700000US391413689099999,070,2009,Facilities,Energy Storage,0.0
Huntington Township,0700000US391413689099999,070,2010,Facilities,Energy Storage,0.0
Huntington Township,0700000US391413689099999,070,2011,Facilities,Energy Storage,0.0
Huntington Township,0700000US391413689099999,070,2012,Facilities,Energy Storage,0.0
Huntington Township,0700000US391413689099999,070,2013,Facilities,Energy Storage,0.0
Huntington Township,0700000US391413689099999,070,2014,Facilities,Energy Storage,0.0
Huntington Township,0700000US391413689099999,070,2015,Facilities,Energy Storage,0.0
Huntington Township,0700000US391413689099999,070,2016,Facilities,Energy Storage,0.0
Huntington Township,0700000US391413689099999,070,2017,Facilities,Energy Storage,0.0
Huntington Township,0700000US391413689099999,070,2018,Facilities,Energy Storage,0.0
Huntington Township,0700000US391413689099999,070,2019,Facilities,Energy Storage,0.0
Huntington Township,0700000US391413689099999,070,2020,Facilities,Energy Storage,0.0
Huntington Township,0700000US391413689099999,070,2021,Facilities,Energy Storage,0.0
Huntington Township,0700000US391413689099999,070,2022,Facilities,Energy Storage,0.0
Huntington Township,0700000US391413689099999,070,2023,Facilities,Energy Storage,0.0
Huntington Township,0700000US391413689099999,070,2000,Facilities,Natural Gas/Propane,0.0
Huntington Township,0700000US391413689099999,070,2001,Facilities,Natural Gas/Propane,0.0
Huntington Township,0700000US391413689099999,070,2002,Facilities,Natural Gas/Propane,0.0
Huntington Township,0700000US391413689099999,070,2003,Facilities,Natural Gas/Propane,0.0
Huntington Township,0700000US391413689099999,070,2004,Facilities,Natural Gas/Propane,0.0
Huntington Township,0700000US391413689099999,070,2005,Facilities,Natural Gas/Propane,0.0
Huntington Township,0700000US391413689099999,070,2006,Facilities,Natural Gas/Propane,0.0
Huntington Township,0700000US391413689099999,070,2007,Facilities,Natural Gas/Propane,0.0
Huntington Township,0700000US391413689099999,070,2008,Facilities,Natural Gas/Propane,0.0
Huntington Township,0700000US391413689099999,070,2009,Facilities,Natural Gas/Propane,0.0
Huntington Township,0700000US391413689099999,070,2010,Facilities,Natural Gas/Propane,0.0
Huntington Township,0700000US391413689099999,070,2011,Facilities,Natural Gas/Propane,0.0
Huntington Township,0700000US391413689099999,070,2012,Facilities,Natural Gas/Propane,0.0
Huntington Township,0700000US391413689099999,070,2013,Facilities,Natural Gas/Propane,0.0
Huntington Township,0700000US391413689099999,070,2014,Facilities,Natural Gas/Propane,0.0
Huntington Township,0700000US391413689099999,070,2015,Facilities,Natural Gas/Propane,0.0
Huntington Township,0700000US391413689099999,070,2016,Facilities,Natural Gas/Propane,0.0
Huntington Township,0700000US391413689099999,070,2017,Facilities,Natural Gas/Propane,0.0
Huntington Township,0700000US391413689099999,070,2018,Facilities,Natural Gas/Propane,0.0
Huntington Township,0700000US391413689099999,070,2019,Facilities,Natural Gas/Propane,0.0
Huntington Township,0700000US391413689099999,070,2020,Facilities,Natural Gas/Propane,0.0
Huntington Township,0700000US391413689099999,070,2021,Facilities,Natural Gas/Propane,0.0
Huntington Township,0700000US391413689099999,070,2022,Facilities,Natural Gas/Propane,0.0
Huntington Township,0700000US391413689099999,070,2023,Facilities,Natural Gas/Propane,0.0
Huntington Township,0700000US391413689099999,070,2000,Facilities,Solar,0.0
Huntington Township,0700000US391413689099999,070,2001,Facilities,Solar,0.0
Huntington Township,0700000US391413689099999,070,2002,Facilities,Solar,0.0
Huntington Township,0700000US391413689099999,070,2003,Facilities,Solar,0.0
